filename,width,height,class,xmin,ymin,xmax,ymax
File00273_jpg.rf.88c157614b45fe8274dd7d3f9c606ed8.jpg,1000,750,Weitlaner,47,20,972,567
File00225_jpg.rf.8c9562634a312735458634e652d15a2f.jpg,225,300,Mayo_metz,2,33,225,292
File00267_jpg.rf.8d1b3882f5ccc8d3815a2de9537a68fe.jpg,300,225,Towel_clip,17,29,287,191
File00244_jpg.rf.8d6b3c4a197ee4634029ec68255bdc7b.jpg,360,270,Forceps,33,26,343,230
File00241_jpg.rf.92f3c590f52e5748993c9b0e051b9627.jpg,474,355,Mayo_metz,71,113,455,211
File00207_jpg.rf.946dc8cb0ccab9e631796d5c65389063.jpg,474,355,Iris,120,59,410,318
File00207_jpg.rf.946dc8cb0ccab9e631796d5c65389063.jpg,474,355,Iris,406,181,474,311
File00207_jpg.rf.946dc8cb0ccab9e631796d5c65389063.jpg,474,355,Iris,373,239,474,258
File00272_jpg.rf.947b21db9a95799839af85461a02f723.jpg,1000,1000,Mayo_metz,108,66,870,913
File00281_jpg.rf.95a513ad677fcf37ef19fe2059d7fa8f.jpg,1000,1000,Castroviejo,63,68,927,902
File00261_jpg.rf.96030d4474e68b843db2ef25a454849e.jpg,342,192,Forceps,7,28,310,117
File00276_jpg.rf.9c5aed0bb7f4ce200f9aa151afcdfde0.jpg,466,800,Towel_clip,12,20,462,783
File00202_jpg.rf.99a645102ef32993bfcb1eea830dee00.jpg,474,542,Potts,35,0,472,519
File00246_jpg.rf.9dad514b3e5f3a0aea7993689fc200fa.jpg,474,355,Potts,159,217,392,355
File00256_jpg.rf.9dc96b56e6bc6c63793d15205f0412e2.jpg,367,400,Forceps,22,83,197,319
File00256_jpg.rf.9dc96b56e6bc6c63793d15205f0412e2.jpg,367,400,Forceps,119,36,346,378
File00256_jpg.rf.9dc96b56e6bc6c63793d15205f0412e2.jpg,367,400,Forceps,66,75,261,347
File00285_jpg.rf.a1f5d02f93e0afb2de5a19ebae6e7caf.jpg,499,454,Needle,20,96,461,387
File00205_jpg.rf.a884f589e09cde74be826b666a0c4150.jpg,474,343,Mayo_metz,69,36,381,323
File00213_jpg.rf.aa8ab80bddc7607fbb4b81b88264e154.jpg,474,355,Mayo_metz,32,98,463,198
File00232_jpg.rf.aab530b0e0e13f60994bb7647d64842b.jpg,474,355,Mayo_metz,10,85,466,232
File00258_jpg.rf.aba8bf3c3115d65e2da7bccaf66eb5c5.jpg,300,225,Mayo_metz,29,83,276,158
File00287_jpg.rf.abbe9003711ae62bea48b2aeb8b517ff.jpg,400,400,Towel_clip,44,29,117,252
File00287_jpg.rf.abbe9003711ae62bea48b2aeb8b517ff.jpg,400,400,Towel_clip,74,25,331,378
File00292_jpg.rf.ac38a33049e446dc7ba61feb1b4a6c46.jpg,1000,1000,Weitlaner,26,132,976,968
File00300_jpg.rf.adad73076ee8b235d42a9462c643826b.jpg,227,400,Weitlaner,11,11,215,395
File00271_jpg.rf.b3d4daf710c5520b3ddd60bba6a42f56.jpg,1000,893,Iris,113,112,879,748
File00260_jpg.rf.bb7df3e103072c22240d2580b94b3d67.jpg,474,315,Mayo_metz,33,107,430,215
File00234_jpg.rf.b9246573198811f45ddeb584683661e0.jpg,474,632,Forceps,65,53,428,476
File00262_jpg.rf.cf8369b2dc6e89f28388202bd90ba17c.jpg,474,349,Iris,97,117,378,235
File00282_jpg.rf.cfd48dba507e9ab7e5b58889e8df0086.jpg,561,640,Weitlaner,0,13,174,263
File00282_jpg.rf.cfd48dba507e9ab7e5b58889e8df0086.jpg,561,640,Weitlaner,15,14,548,627
File00212_jpg.rf.cf7d230e953341fcbe72950a3f929be1.jpg,474,156,Mayo_metz,3,7,474,154
File00217_jpg.rf.d18c3e42d98a8067bdff53fa6ff699c6.jpg,474,474,Hemostat,200,1,293,473
File00278_jpg.rf.b2246049d426d49e42347ecdc834dc0f.jpg,640,640,Forceps,12,82,604,583
File00224_jpg.rf.d213373d8f1968d49403300b461e66ac.jpg,474,480,Forceps,113,69,381,432
File00280_jpg.rf.d4fba0b489513cd725731073c050c7bc.jpg,400,330,Yankauer,15,11,391,318
File00280_jpg.rf.d4fba0b489513cd725731073c050c7bc.jpg,400,330,Yankauer,1,146,158,304
File00280_jpg.rf.d4fba0b489513cd725731073c050c7bc.jpg,400,330,Yankauer,1,232,261,330
File00280_jpg.rf.d4fba0b489513cd725731073c050c7bc.jpg,400,330,Yankauer,280,3,396,120
File00226_jpg.rf.d6526974c74fe6ebfbf9073872e00fdd.jpg,474,355,Iris,36,86,407,296
File00239_jpg.rf.d68458f346f058edd1c630649bac1d4c.jpg,474,355,Mayo_metz,13,76,460,280
File00236_jpg.rf.da27f33bb81a5ec01626b1e6fac6e742.jpg,474,355,Mayo_metz,93,100,381,257
File00211_jpg.rf.da1a78535d4f504be763c8510bd3e6da.jpg,400,154,Mayo_metz,35,40,375,113
File00295_jpg.rf.dfdc55277e2c5f4e6e906bd0867e90c3.jpg,480,640,Richardson,133,0,353,587
File00218_jpg.rf.e11858c5eeaec3109afc3eae691ca685.jpg,474,474,Mayo_metz,53,37,474,474
File00291_jpg.rf.e23abbb29b8eed6504ac7dd061cecdf3.jpg,1000,977,Castroviejo,123,139,820,836
File00220_jpg.rf.e23e2d57e20dc905f3ce00b8f9e4df3b.jpg,474,355,Forceps,28,145,456,222
File00243_jpg.rf.e3f8bc232b73090942336e978f910348.jpg,474,355,Forceps,16,135,458,183
File00250_jpg.rf.e4f9c42388697511d2c0c8f954c15d16.jpg,474,355,Mayo_metz,15,105,465,251
File00268_jpg.rf.e83c0b0c4c9566631089b23786c66303.jpg,640,480,Towel_clip,217,66,598,324
File00268_jpg.rf.e83c0b0c4c9566631089b23786c66303.jpg,640,480,Towel_clip,14,59,509,470
File00248_jpg.rf.e8ccf71e4c9ec41932f00840f92227c6.jpg,400,314,Hemostat,50,28,320,261
File00235_jpg.rf.ea2957403e840950d4e4079e8b74ea1a.jpg,474,319,Forceps,18,123,460,179
File00247_jpg.rf.f7626e9a330155d35f31eed1f6d80fc3.jpg,300,225,Mayo_metz,1,58,261,146
File00230_jpg.rf.f27206e70eb26c4625218a866d442c04.jpg,474,330,Potts,17,96,438,257
File00297_jpg.rf.f06110aef1aca9d9e2aa5de70616635b.jpg,640,480,Richardson,3,128,639,293
File00221_jpg.rf.f8d038c58973cee60a70327846435f0c.jpg,474,266,Mayo_metz,96,0,474,190
