filename,width,height,class,xmin,ymin,xmax,ymax
File00166_jpg.rf.78e11d39a1d6553f3bc6b9b4618eae45.jpg,640,640,Hemostat,1,113,640,428
File00187_jpg.rf.7f453b8f7bce66e56daef3384c31d08f.jpg,1149,176,Forceps,23,10,1139,158
File00105_jpg.rf.7d76575dd875852925f7895a900da261.jpg,386,400,Bulldog,84,21,334,384
File00146_jpg.rf.82b9f94de26398d5f1678e327698b663.jpg,640,480,Mayo_metz,124,97,580,265
File00106_jpg.rf.840ba8b8e2a93f1ad498d7a20419eb7e.jpg,750,1000,Forceps,182,185,739,714
File00106_jpg.rf.840ba8b8e2a93f1ad498d7a20419eb7e.jpg,750,1000,Forceps,93,233,630,820
File00152_jpg.rf.856411204f96ec4de2e3f343a7b2c198.jpg,400,300,Potts,85,87,327,163
File00121_jpg.rf.87ea7b61b9ce0d4cd34f56a468a88e68.jpg,640,480,Richardson,104,27,630,379
File00110_jpg.rf.8a5025f04d4fff825598f6cf9d1dc007.jpg,400,400,Forceps,15,74,393,307
File00112_jpg.rf.89c53d5342c58f68fb5fb86958d21eca.jpg,1024,768,Army_navy,378,330,1013,472
File00112_jpg.rf.89c53d5342c58f68fb5fb86958d21eca.jpg,1024,768,Army_navy,17,227,657,631
File00188_jpg.rf.90e365467f4a512a6fc8f7f1c3f6ed2a.jpg,550,336,Forceps,16,60,537,217
File00102_jpg.rf.9188e8cf65fccbc65567b258de750320.jpg,400,376,Bulldog,27,49,371,329
File00182_jpg.rf.91d1d5b810a3dfccb6f092c0a854b291.jpg,400,400,Iris,67,75,244,332
File00182_jpg.rf.91d1d5b810a3dfccb6f092c0a854b291.jpg,400,400,Iris,212,89,390,344
File00128_jpg.rf.92c791121116978eb1dcecbebb2e209b.jpg,640,614,Castroviejo,48,7,606,592
File00128_jpg.rf.92c791121116978eb1dcecbebb2e209b.jpg,640,614,Castroviejo,0,130,293,548
File00145_jpg.rf.94e6679fe29df787855dc68e4fc05821.jpg,640,640,Iris,9,261,637,458
File00113_jpg.rf.990b0c08e5f3185a7bcfba1389f1101b.jpg,400,400,Bulldog,62,48,288,338
File00153_jpg.rf.98fe55da6185b5a16edb8f3a846517c9.jpg,999,1000,Scalpel,0,16,994,922
File00175_jpg.rf.99c302d168c8c9abae25ad4d522b73fd.jpg,400,400,Frazier,13,111,386,328
File00175_jpg.rf.99c302d168c8c9abae25ad4d522b73fd.jpg,400,400,Frazier,237,224,398,312
File00175_jpg.rf.99c302d168c8c9abae25ad4d522b73fd.jpg,400,400,Frazier,1,58,140,137
File00140_jpg.rf.9d9f0e824f67632b3639501dea30951f.jpg,640,480,Scalpel,155,10,500,409
File00181_jpg.rf.a621f4c814e72cf4a22fd855bbf92820.jpg,500,500,Needle,80,28,426,481
File00179_jpg.rf.a6834a4819298e7ea893b4ca9f35c1fd.jpg,640,447,Potts,0,13,569,333
File00160_jpg.rf.b154b3b0b352e303e18c4f43162827f8.jpg,300,207,Potts,28,39,273,176
File00176_jpg.rf.b6e05f58775d96cab776a9f9f5df62e8.jpg,240,161,Richardson,34,28,202,132
File00139_jpg.rf.b853e4cf822e587352ed147200a6afd6.jpg,400,400,Iris,96,58,271,323
File00144_jpg.rf.b863b8dbe0534662ac78b5f37f468e13.jpg,400,400,Iris,57,68,372,365
File00195_jpg.rf.ab40281ac6091dcd3051cc71660bbf2e.jpg,1000,667,Bulldog,44,141,802,597
File00173_jpg.rf.bb2c465465222655c3b63a410aafc064.jpg,1000,1000,Iris,100,14,868,613
File00173_jpg.rf.bb2c465465222655c3b63a410aafc064.jpg,1000,1000,Iris,63,309,852,961
File00200_jpg.rf.c42add3ce3849ce3d27611b92e72b954.jpg,400,151,Mayo_metz,16,25,387,128
File00198_jpg.rf.be49f98c8dff4ccd8d69aaade13ac39c.jpg,1100,1100,Mayo_metz,44,69,476,1034
File00198_jpg.rf.be49f98c8dff4ccd8d69aaade13ac39c.jpg,1100,1100,Mayo_metz,508,34,1043,1076
File00157_jpg.rf.c8d0e862097e1783fe31d0a5310abf8f.jpg,500,500,Frazier,0,212,496,287
File00151_jpg.rf.c9e19b383d7abf8889a8d03c8a0890a9.jpg,640,640,Iris,99,44,580,610
File00129_jpg.rf.cb1307fe5dca45907951375e5e5defc5.jpg,350,400,Weitlaner,8,10,350,378
File00129_jpg.rf.cb1307fe5dca45907951375e5e5defc5.jpg,350,400,Weitlaner,241,7,348,171
File00107_jpg.rf.cc6fcb247b0d0757784213ca584f3590.jpg,400,267,Potts,139,18,222,248
File00180_jpg.rf.d1f3057311130cdef660a92c240f9871.jpg,440,440,Needle,3,169,429,263
File00109_jpg.rf.d21cd99e163e17c3cecf7cc2c76755a1.jpg,360,360,Army_navy,88,23,356,317
File00109_jpg.rf.d21cd99e163e17c3cecf7cc2c76755a1.jpg,360,360,Army_navy,3,48,302,317
File00165_jpg.rf.d254fde8d5e7c8886ca1f31a9d0ed645.jpg,341,400,Potts,47,27,297,373
File00178_jpg.rf.d3f9fdb850ec6988acccd67d0db41e44.jpg,300,300,Iris,68,36,246,269
File00163_jpg.rf.d773da2273fbd48968851004c8ba59e5.jpg,400,400,Iris,141,46,384,331
File00163_jpg.rf.d773da2273fbd48968851004c8ba59e5.jpg,400,400,Iris,18,31,268,355
File00126_jpg.rf.d524c2093deea93aee3d5755c6b7b1cd.jpg,640,480,Towel_clip,218,64,523,287
File00126_jpg.rf.d524c2093deea93aee3d5755c6b7b1cd.jpg,640,480,Towel_clip,150,218,447,478
File00170_jpg.rf.de3a63334fff34f005e99cf22ae32481.jpg,900,650,Richardson,267,25,848,325
File00170_jpg.rf.de3a63334fff34f005e99cf22ae32481.jpg,900,650,Richardson,213,150,863,472
File00170_jpg.rf.de3a63334fff34f005e99cf22ae32481.jpg,900,650,Richardson,32,314,718,589
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,651,116,1000,194
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,6,257,341,705
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,27,186,968,942
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,548,593,997,949
File00185_jpg.rf.e5613c54616f25c9a40a7e0201af7bb8.jpg,640,640,Iris,116,145,465,466
File00185_jpg.rf.e5613c54616f25c9a40a7e0201af7bb8.jpg,640,640,Iris,415,346,478,481
File00168_jpg.rf.e0d441d510ded85d87358e819a3e6617.jpg,300,400,Potts,11,162,290,249
File00190_jpg.rf.e851323f4e2e9585738cb433db6bcf67.jpg,640,239,Potts,64,22,577,231
File00124_jpg.rf.eaf1b63b86c1b0323dc6dc8120e2f276.jpg,400,376,Bulldog,26,48,372,328
File00122_jpg.rf.f8000ced281643ca90240158af359d4f.jpg,640,480,Towel_clip,220,64,599,320
File00122_jpg.rf.f8000ced281643ca90240158af359d4f.jpg,640,480,Towel_clip,9,59,506,471
File00196_jpg.rf.f2d4889b5edeb57e4882d41202720634.jpg,500,375,Army_navy,38,134,467,243
File00127_jpg.rf.fc44c62db34e5d40e1e26dbe6d6e2a6c.jpg,912,707,Bulldog,97,128,823,447
File00108_jpg.rf.fd6f47900c581da2fa1204743f7d7761.jpg,400,400,Hemostat,33,45,369,355
