filename,width,height,class,xmin,ymin,xmax,ymax
File00028_jpg.rf.41551a16266479febc24f0e1094e6d95.jpg,300,158,Forceps,32,58,292,98
File00055_jpg.rf.43fe75c90f1d8a0c34120fddaafdf285.jpg,400,400,Yankauer,14,33,372,369
File00154_png.rf.45d77239f0b34bcedeca00e86825b04e.jpg,800,800,Iris,29,224,770,581
File00136_jpg.rf.4702c1a4607204e365b27af5dbb34220.jpg,1000,943,Scalpel,19,24,972,922
File00192_jpg.rf.4736929cc18451e5775d022fbc568a4d.jpg,800,800,Needle,373,238,526,602
File00192_jpg.rf.4736929cc18451e5775d022fbc568a4d.jpg,800,800,Castroviejo,6,540,514,800
File00015_jpg.rf.4b00dacef17a73fa460c5bd407ac3e1d.jpg,474,355,Potts,1,147,325,225
File00013_jpg.rf.4c5b7a17bf404b131e897c1bb27aaac4.jpg,474,632,Iris,14,8,438,598
File00054_jpg.rf.4cc770d8e56220440aff26b79eaaf9f5.jpg,1000,1000,Bulldog,242,145,773,844
File00063_jpg.rf.4e7ef8738530414442a395e804180ccf.jpg,635,640,Army_navy,79,61,595,547
File00063_jpg.rf.4e7ef8738530414442a395e804180ccf.jpg,635,640,Army_navy,48,140,509,590
File00101_jpg.rf.5041267dd9a55e2f0a3fabc56db774e8.jpg,300,400,Potts,78,38,221,365
File00156_jpg.rf.520be5dd90dab234b28366965a58db03.jpg,1000,824,Hemostat,0,23,604,195
File00156_jpg.rf.520be5dd90dab234b28366965a58db03.jpg,1000,824,Hemostat,12,17,984,818
File00156_jpg.rf.520be5dd90dab234b28366965a58db03.jpg,1000,824,Hemostat,357,718,1000,819
File00155_jpg.rf.528486e172ec107534cde73edf4be53d.jpg,400,250,Hemostat,0,1,391,250
File00141_jpg.rf.5431870526e6c2cd1e94cdbb7cd163a4.jpg,1000,563,Scalpel,230,63,844,460
File00141_jpg.rf.5431870526e6c2cd1e94cdbb7cd163a4.jpg,1000,563,Scalpel,63,105,675,516
File00082_jpg.rf.55c8abe3beb5d9fba3264a0250358de5.jpg,500,375,Mayo_metz,29,19,481,355
File00142_jpg.rf.5777d53e8a637a4fcf0f89267add64d3.jpg,640,480,Potts,104,105,533,229
File00174_jpg.rf.5789e93eba15cf9f95cd84d3533ae0c9.jpg,339,628,Mayo_metz,19,22,323,596
File00161_jpg.rf.57ed4b5705df821739c6bbb27e91963a.jpg,1000,1000,Frazier,79,178,959,789
File00159_jpg.rf.594fb09f3cbd58f7d671df70ddfdecc5.jpg,400,400,Iris,60,33,342,354
File00029_jpg.rf.5af6ef50cd51229712fa7910eeceb3d1.jpg,474,289,Forceps,14,53,462,186
File00100_jpg.rf.610d1cc658e429bd678f090a49088b0a.jpg,400,400,Potts,5,129,390,345
File00100_jpg.rf.610d1cc658e429bd678f090a49088b0a.jpg,400,400,Potts,36,38,102,80
File00100_jpg.rf.610d1cc658e429bd678f090a49088b0a.jpg,400,400,Potts,125,26,189,93
File00090_jpg.rf.6149f18fc7e7542cb127718882abcb1a.jpg,400,249,Weitlaner,20,11,382,220
File00023_jpg.rf.61f82bb50f480a2792eba00d24b48334.jpg,474,297,Scalpel,43,19,458,281
File00103_jpg.rf.6651c02c6f3acaad5805991fdf208e8e.jpg,400,400,Richardson,42,38,368,359
File00064_jpg.rf.665b7fb80d68ecc77a1f4463824b22e1.jpg,640,640,Castroviejo,22,64,480,468
File00064_jpg.rf.665b7fb80d68ecc77a1f4463824b22e1.jpg,640,640,Castroviejo,167,148,632,550
File00130_jpg.rf.6730e45f435d0d6f0c55f2712aeeaacb.jpg,1000,1000,Castroviejo,5,36,386,346
File00130_jpg.rf.6730e45f435d0d6f0c55f2712aeeaacb.jpg,1000,1000,Castroviejo,115,20,933,878
File00130_jpg.rf.6730e45f435d0d6f0c55f2712aeeaacb.jpg,1000,1000,Castroviejo,487,712,983,996
File00119_jpg.rf.6812591951f221c370213d59e2b3b2af.jpg,640,640,Towel_clip,31,156,622,505
File00116_jpg.rf.69c22591782faff22f2a1d3a1e862635.jpg,1000,890,Bulldog,301,112,704,758
File00033_jpg.rf.69e0c1aec099a4ce0a3a83e9ca6681d8.jpg,163,262,Castroviejo,50,0,113,262
File00037_jpg.rf.6d7fb922a4fef893c03562ffc322524a.jpg,225,300,Hemostat,13,86,95,233
File00037_jpg.rf.6d7fb922a4fef893c03562ffc322524a.jpg,225,300,Hemostat,65,119,218,201
File00037_jpg.rf.6d7fb922a4fef893c03562ffc322524a.jpg,225,300,Hemostat,36,170,224,273
File00189_jpg.rf.6e0ba1876d1037faa5917b8745b38777.jpg,240,161,Yankauer,20,55,230,108
File00149_jpg.rf.7141d078604a5fba195cffdc2a9c8ebb.jpg,400,400,Iris,21,110,381,292
File00134_jpg.rf.72aa6fd314a6d701ee37bd4d3bc53525.jpg,400,400,Weitlaner,24,68,244,235
File00134_jpg.rf.72aa6fd314a6d701ee37bd4d3bc53525.jpg,400,400,Weitlaner,156,163,377,321
File00007_jpg.rf.72b2def6c017f33ae5e9a83966efe414.jpg,474,315,Forceps,28,58,445,274
File00193_jpg.rf.7328086c1caf85583a4d7b93923cdef4.jpg,1280,857,Army_navy,132,86,1138,816
File00114_jpg.rf.7546a09ff0a86992539b104909643a41.jpg,480,640,Weitlaner,89,39,369,624
File00194_jpg.rf.75f8e9bf069d63388b9b05c7d518997e.jpg,400,225,Forceps,12,22,400,186
File00123_jpg.rf.7670ba8fd4382837180095b2fa64261c.jpg,400,400,Towel_clip,28,92,380,323
File00096_jpg.rf.7765662bb4851ce38cd33018ac158409.jpg,350,400,Weitlaner,6,8,341,395
File00096_jpg.rf.7765662bb4851ce38cd33018ac158409.jpg,350,400,Weitlaner,239,7,349,168
File00199_jpg.rf.778969f3714e70cae215199f7433d1d7.jpg,1000,1000,Mayo_metz,10,102,954,660
File00199_jpg.rf.778969f3714e70cae215199f7433d1d7.jpg,1000,1000,Mayo_metz,75,345,988,904
File00166_jpg.rf.78e11d39a1d6553f3bc6b9b4618eae45.jpg,640,640,Hemostat,1,113,640,428
File00080_jpg.rf.78feeb7478ba0cd381efd503f197ed1d.jpg,640,360,Yankauer,9,104,635,214
File00022_jpg.rf.7d209f8bb3461b430452c29c4768c7a1.jpg,474,267,Scalpel,0,35,229,182
File00022_jpg.rf.7d209f8bb3461b430452c29c4768c7a1.jpg,474,267,Scalpel,3,54,334,267
File00022_jpg.rf.7d209f8bb3461b430452c29c4768c7a1.jpg,474,267,Scalpel,209,111,421,266
File00105_jpg.rf.7d76575dd875852925f7895a900da261.jpg,386,400,Bulldog,84,21,334,384
File00004_jpg.rf.8152f39f87989a5af092a2028ce64d02.jpg,474,355,Mayo_metz,42,41,459,339
File00088_jpg.rf.81da44c7394d3c0c97ec25c3375a318a.jpg,400,230,Richardson,28,14,398,212
File00092_jpg.rf.81f4cccaf9538535f09e6c228c37edb4.jpg,400,277,Towel_clip,35,19,371,240
File00146_jpg.rf.82b9f94de26398d5f1678e327698b663.jpg,640,480,Mayo_metz,124,97,580,265
File00187_jpg.rf.7f453b8f7bce66e56daef3384c31d08f.jpg,1149,176,Forceps,23,10,1139,158
File00025_jpg.rf.83adff7592200978650dcf29d5bfe9da.jpg,474,311,Potts,140,0,474,228
File00106_jpg.rf.840ba8b8e2a93f1ad498d7a20419eb7e.jpg,750,1000,Forceps,182,185,739,714
File00106_jpg.rf.840ba8b8e2a93f1ad498d7a20419eb7e.jpg,750,1000,Forceps,93,233,630,820
File00020_jpg.rf.853d1685d2cfa5c6f9c901977afd305c.jpg,474,355,Mayo_metz,15,34,449,315
File00060_jpg.rf.846f1fbec1fbf265fd911f35ddc4ba74.jpg,400,400,Hemostat,19,33,392,282
File00060_jpg.rf.846f1fbec1fbf265fd911f35ddc4ba74.jpg,400,400,Hemostat,167,247,351,357
File00152_jpg.rf.856411204f96ec4de2e3f343a7b2c198.jpg,400,300,Potts,85,87,327,163
File00121_jpg.rf.87ea7b61b9ce0d4cd34f56a468a88e68.jpg,640,480,Richardson,104,27,630,379
File00035_jpg.rf.8970cfcc928673540fac21fb4da2d258.jpg,180,240,Towel_clip,56,108,137,190
File00035_jpg.rf.8970cfcc928673540fac21fb4da2d258.jpg,180,240,Towel_clip,38,27,134,89
File00112_jpg.rf.89c53d5342c58f68fb5fb86958d21eca.jpg,1024,768,Army_navy,378,330,1013,472
File00112_jpg.rf.89c53d5342c58f68fb5fb86958d21eca.jpg,1024,768,Army_navy,17,227,657,631
File00110_jpg.rf.8a5025f04d4fff825598f6cf9d1dc007.jpg,400,400,Forceps,15,74,393,307
File00039_jpg.rf.8d9f5a19b0cd52404b5762240d16b9a9.jpg,1000,1000,Towel_clip,110,60,825,938
File00188_jpg.rf.90e365467f4a512a6fc8f7f1c3f6ed2a.jpg,550,336,Forceps,16,60,537,217
File00102_jpg.rf.9188e8cf65fccbc65567b258de750320.jpg,400,376,Bulldog,27,49,371,329
File00182_jpg.rf.91d1d5b810a3dfccb6f092c0a854b291.jpg,400,400,Iris,67,75,244,332
File00182_jpg.rf.91d1d5b810a3dfccb6f092c0a854b291.jpg,400,400,Iris,212,89,390,344
File00017_jpg.rf.9270d45b48aff7bf0bf707bc0e456e46.jpg,474,355,Forceps,66,36,456,245
File00017_jpg.rf.9270d45b48aff7bf0bf707bc0e456e46.jpg,474,355,Forceps,34,80,301,261
File00128_jpg.rf.92c791121116978eb1dcecbebb2e209b.jpg,640,614,Castroviejo,48,7,606,592
File00128_jpg.rf.92c791121116978eb1dcecbebb2e209b.jpg,640,614,Castroviejo,0,130,293,548
File00011_jpg.rf.93c9dd720158592869403104960e7c20.jpg,474,315,Iris,57,58,467,167
File00057_jpg.rf.92e6b883d92ee025ed89b7b298ef2eee.jpg,1024,614,Weitlaner,31,45,980,556
File00145_jpg.rf.94e6679fe29df787855dc68e4fc05821.jpg,640,640,Iris,9,261,637,458
File00065_jpg.rf.965ec09c032a8b8675e42e4ffc0aa770.jpg,640,301,Weitlaner,41,7,638,292
File00002_jpg.rf.951a5444d2274e916c6601168a3bb236.jpg,474,316,Iris,26,97,394,272
File00153_jpg.rf.98fe55da6185b5a16edb8f3a846517c9.jpg,999,1000,Scalpel,0,16,994,922
File00113_jpg.rf.990b0c08e5f3185a7bcfba1389f1101b.jpg,400,400,Bulldog,62,48,288,338
File00059_jpg.rf.9a738c71f104122c324f76d2c0eb8909.jpg,640,480,Hemostat,53,63,344,193
File00059_jpg.rf.9a738c71f104122c324f76d2c0eb8909.jpg,640,480,Hemostat,82,155,602,414
File00175_jpg.rf.99c302d168c8c9abae25ad4d522b73fd.jpg,400,400,Frazier,13,111,386,328
File00175_jpg.rf.99c302d168c8c9abae25ad4d522b73fd.jpg,400,400,Frazier,237,224,398,312
File00175_jpg.rf.99c302d168c8c9abae25ad4d522b73fd.jpg,400,400,Frazier,1,58,140,137
File00026_jpg.rf.9d4dd374ee4521e8a35385e7f32d1264.jpg,300,225,Potts,21,18,285,176
File00021_jpg.rf.9dbf8430a282f6c0414452e6410f2cda.jpg,474,355,Mayo_metz,80,33,434,298
File00044_jpg.rf.9d7d0c71d9ff8d22022dea13aaebf5e9.jpg,618,640,Bulldog,132,27,541,622
File00074_JPG.rf.a2593d5f019192ffab45e4e8752808dc.jpg,225,225,Yankauer,9,87,223,136
File00140_jpg.rf.9d9f0e824f67632b3639501dea30951f.jpg,640,480,Scalpel,155,10,500,409
File00031_jpg.rf.a3da0e98adae29599377a3976d10c9f3.jpg,474,237,Hemostat,17,56,461,205
File00181_jpg.rf.a621f4c814e72cf4a22fd855bbf92820.jpg,500,500,Needle,80,28,426,481
File00179_jpg.rf.a6834a4819298e7ea893b4ca9f35c1fd.jpg,640,447,Potts,0,13,569,333
File00043_jpg.rf.a9b7c02dcd7c96dc3fb9518b6cae2421.jpg,400,300,Army_navy,26,74,371,126
File00043_jpg.rf.a9b7c02dcd7c96dc3fb9518b6cae2421.jpg,400,300,Army_navy,36,142,381,189
File00043_jpg.rf.a9b7c02dcd7c96dc3fb9518b6cae2421.jpg,400,300,Army_navy,52,182,365,256
File00077_jpg.rf.aa2cf93a2fcf0970ea0e271431006a1d.jpg,640,300,Yankauer,65,20,597,273
File00195_jpg.rf.ab40281ac6091dcd3051cc71660bbf2e.jpg,1000,667,Bulldog,44,141,802,597
File00058_jpg.rf.ae9eca084cda039ba6531b983e2b798a.jpg,400,300,Castroviejo,87,15,398,198
File00058_jpg.rf.ae9eca084cda039ba6531b983e2b798a.jpg,400,300,Castroviejo,10,52,348,264
File00046_png.rf.aed32d719ea9b9116ec0e02c8be7d7d1.jpg,591,271,Army_navy,108,10,569,230
File00046_png.rf.aed32d719ea9b9116ec0e02c8be7d7d1.jpg,591,271,Army_navy,26,97,510,259
File00062_jpg.rf.af836f8a22fa1d806d39ffd2a159e1f4.jpg,400,300,Towel_clip,8,74,355,268
File00160_jpg.rf.b154b3b0b352e303e18c4f43162827f8.jpg,300,207,Potts,28,39,273,176
File00087_jpg.rf.b201af0946124862933fc80e7ff33a29.jpg,250,250,Needle,71,16,137,205
File00078_jpg.rf.b688407a3b41319c95ec0b9b2398e29b.jpg,640,640,Yankauer,446,53,631,266
File00078_jpg.rf.b688407a3b41319c95ec0b9b2398e29b.jpg,640,640,Yankauer,13,91,611,545
File00078_jpg.rf.b688407a3b41319c95ec0b9b2398e29b.jpg,640,640,Yankauer,105,279,271,425
File00078_jpg.rf.b688407a3b41319c95ec0b9b2398e29b.jpg,640,640,Yankauer,0,422,416,581
File00176_jpg.rf.b6e05f58775d96cab776a9f9f5df62e8.jpg,240,161,Richardson,34,28,202,132
File00144_jpg.rf.b863b8dbe0534662ac78b5f37f468e13.jpg,400,400,Iris,57,68,372,365
File00139_jpg.rf.b853e4cf822e587352ed147200a6afd6.jpg,400,400,Iris,96,58,271,323
File00076_jpg.rf.b8c557c1310bc9a6ad568e276e839246.jpg,500,500,Needle,109,119,386,402
File00173_jpg.rf.bb2c465465222655c3b63a410aafc064.jpg,1000,1000,Iris,100,14,868,613
File00173_jpg.rf.bb2c465465222655c3b63a410aafc064.jpg,1000,1000,Iris,63,309,852,961
File00061_jpg.rf.be754c5030019ac5fa81a60a57ca6c25.jpg,400,400,Towel_clip,83,29,283,371
File00198_jpg.rf.be49f98c8dff4ccd8d69aaade13ac39c.jpg,1100,1100,Mayo_metz,44,69,476,1034
File00198_jpg.rf.be49f98c8dff4ccd8d69aaade13ac39c.jpg,1100,1100,Mayo_metz,508,34,1043,1076
File00034_jpg.rf.beab8b52a0a8cf600eb266fb7c015281.jpg,240,180,Hemostat,0,43,234,150
File00200_jpg.rf.c42add3ce3849ce3d27611b92e72b954.jpg,400,151,Mayo_metz,16,25,387,128
File00010_jpg.rf.c501889292345b4534834f4399dada68.jpg,474,355,Iris,9,68,350,300
File00010_jpg.rf.c501889292345b4534834f4399dada68.jpg,474,355,Iris,114,12,413,182
File00157_jpg.rf.c8d0e862097e1783fe31d0a5310abf8f.jpg,500,500,Frazier,0,212,496,287
File00151_jpg.rf.c9e19b383d7abf8889a8d03c8a0890a9.jpg,640,640,Iris,99,44,580,610
File00129_jpg.rf.cb1307fe5dca45907951375e5e5defc5.jpg,350,400,Weitlaner,8,10,350,378
File00129_jpg.rf.cb1307fe5dca45907951375e5e5defc5.jpg,350,400,Weitlaner,241,7,348,171
File00085_jpg.rf.ca419fbc103ed736798dc51263904806.jpg,1000,750,Towel_clip,148,85,816,690
File00052_jpg.rf.cc1972c899f8ce30c58f9fcf624e34fc.jpg,640,640,Frazier,21,193,587,395
File00107_jpg.rf.cc6fcb247b0d0757784213ca584f3590.jpg,400,267,Potts,139,18,222,248
File00095_jpg.rf.ccd2e4fa59923a7b01d2d644bd6a6df5.jpg,640,640,Castroviejo,34,3,564,623
File00038_jpg.rf.cde9ed4b8be01f3b465ebc3004b2d2b1.jpg,400,300,Frazier,56,100,352,186
File00005_jpg.rf.ce47c68d8675c6f51aa4ea086874d283.jpg,474,474,Scalpel,23,120,452,347
File00032_jpg.rf.ce5806b38f9148996d38756725b853d0.jpg,180,288,Castroviejo,55,1,123,288
File00056_jpg.rf.ce9c56f6b07d8cd2e1c91aba24348b0a.jpg,400,142,Army_navy,2,7,379,86
File00056_jpg.rf.ce9c56f6b07d8cd2e1c91aba24348b0a.jpg,400,142,Army_navy,28,64,389,135
File00180_jpg.rf.d1f3057311130cdef660a92c240f9871.jpg,440,440,Needle,3,169,429,263
File00109_jpg.rf.d21cd99e163e17c3cecf7cc2c76755a1.jpg,360,360,Army_navy,88,23,356,317
File00109_jpg.rf.d21cd99e163e17c3cecf7cc2c76755a1.jpg,360,360,Army_navy,3,48,302,317
File00165_jpg.rf.d254fde8d5e7c8886ca1f31a9d0ed645.jpg,341,400,Potts,47,27,297,373
File00178_jpg.rf.d3f9fdb850ec6988acccd67d0db41e44.jpg,300,300,Iris,68,36,246,269
File00126_jpg.rf.d524c2093deea93aee3d5755c6b7b1cd.jpg,640,480,Towel_clip,218,64,523,287
File00126_jpg.rf.d524c2093deea93aee3d5755c6b7b1cd.jpg,640,480,Towel_clip,150,218,447,478
File00014_jpg.rf.d661ddea2be3589f553d95b67a0df931.jpg,474,314,Mayo_metz,33,89,434,240
File00163_jpg.rf.d773da2273fbd48968851004c8ba59e5.jpg,400,400,Iris,141,46,384,331
File00163_jpg.rf.d773da2273fbd48968851004c8ba59e5.jpg,400,400,Iris,18,31,268,355
File00019_jpg.rf.da00839b35625d7e7df4d36107564771.jpg,474,355,Mayo_metz,0,26,426,338
File00084_jpg.rf.dc8bc5ccadac62e23e60e1239951153e.jpg,640,592,Forceps,141,70,484,526
File00009_jpg.rf.ddfd7b4ea1dcce502514547243453fff.jpg,474,355,Mayo_metz,53,39,470,324
File00170_jpg.rf.de3a63334fff34f005e99cf22ae32481.jpg,900,650,Richardson,267,25,848,325
File00170_jpg.rf.de3a63334fff34f005e99cf22ae32481.jpg,900,650,Richardson,213,150,863,472
File00170_jpg.rf.de3a63334fff34f005e99cf22ae32481.jpg,900,650,Richardson,32,314,718,589
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,651,116,1000,194
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,6,257,341,705
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,27,186,968,942
File00167_jpg.rf.de7cbdae3bf8503ec7da34ad61069d99.jpg,1000,1000,Hemostat,548,593,997,949
File00168_jpg.rf.e0d441d510ded85d87358e819a3e6617.jpg,300,400,Potts,11,162,290,249
File00094_jpg.rf.e6bb2fd6d5c3b3607c4108f1736a150b.jpg,500,500,Needle,94,10,410,492
File00016_jpg.rf.e7adcc6c4bcf7887edd3e829876539ae.jpg,474,474,Scalpel,9,0,472,429
File00190_jpg.rf.e851323f4e2e9585738cb433db6bcf67.jpg,640,239,Potts,64,22,577,231
File00124_jpg.rf.eaf1b63b86c1b0323dc6dc8120e2f276.jpg,400,376,Bulldog,26,48,372,328
File00036_jpg.rf.eb167786ec6f1c009898ba814b98617e.jpg,300,248,Hemostat,53,18,246,219
File00045_jpg.rf.eac9679fbbd5d9c174cc5aa562c2878b.jpg,750,750,Frazier,11,239,648,551
File00083_jpg.rf.efb4e1d05680cd6f577a456aea1861d6.jpg,250,140,Needle,7,16,250,140
File00196_jpg.rf.f2d4889b5edeb57e4882d41202720634.jpg,500,375,Army_navy,38,134,467,243
File00185_jpg.rf.e5613c54616f25c9a40a7e0201af7bb8.jpg,640,640,Iris,116,145,465,466
File00185_jpg.rf.e5613c54616f25c9a40a7e0201af7bb8.jpg,640,640,Iris,415,346,478,481
File00081_jpg.rf.f4a56d77eceb71faadba33b71eda44d3.jpg,1000,1000,Weitlaner,20,37,931,922
File00008_jpg.rf.f6d91733639679acfaa9e1217cac313f.jpg,474,474,Mayo_metz,40,28,411,445
File00008_jpg.rf.f6d91733639679acfaa9e1217cac313f.jpg,474,474,Mayo_metz,7,316,234,472
File00008_jpg.rf.f6d91733639679acfaa9e1217cac313f.jpg,474,474,Mayo_metz,239,0,471,158
File00122_jpg.rf.f8000ced281643ca90240158af359d4f.jpg,640,480,Towel_clip,220,64,599,320
File00122_jpg.rf.f8000ced281643ca90240158af359d4f.jpg,640,480,Towel_clip,9,59,506,471
File00071_jpg.rf.fc299ae1d024a305f6deb2a33104128a.jpg,640,562,Bulldog,101,55,556,484
File00108_jpg.rf.fd6f47900c581da2fa1204743f7d7761.jpg,400,400,Hemostat,33,45,369,355
File00127_jpg.rf.fc44c62db34e5d40e1e26dbe6d6e2a6c.jpg,912,707,Bulldog,97,128,823,447
